CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,PCODE,PTIME,PVALUE,CASEWGT,PSUSTRAT,VERSION
18973,11,67,1-11-2020-067-09,9,2,1,1,1050,-2.0000,896.0000,5902.48942652143,8,5
18973,11,67,1-11-2020-067-09,9,2,1,1,1050,-1.0000,832.0000,5902.48942652143,8,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1010,-5.0000,56.3500,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1010,-4.5000,56.3500,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1010,-4.0000,56.3500,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1010,-3.5000,56.3500,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1010,-3.0000,56.3500,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1010,-2.5000,56.3500,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1010,-2.0000,56.3500,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1010,-1.5000,56.3500,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1010,-1.0000,48.3000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1010,-0.5000,40.2500,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1020,-5.0000,14.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1020,-4.5000,7.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1020,-4.0000,2.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1020,-3.5000,0.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1020,-3.0000,0.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1020,-2.5000,3.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1020,-2.0000,3.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1020,-1.5000,3.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1020,-1.0000,2.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1020,-0.5000,7.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1030,-5.0000,0.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1030,-4.5000,0.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1030,-4.0000,0.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1030,-3.5000,0.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1030,-3.0000,0.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1030,-2.5000,0.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1030,-2.0000,0.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1030,-1.5000,0.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1030,-1.0000,0.0000,237.303579962204,4,5
18799,17,96,1-17-2020-096-03,3,2,1,1,1030,-0.5000,0.0000,237.303579962204,4,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-3.3000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-3.2000,5.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-3.1000,5.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-3.0000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-2.9000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-2.8000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-2.7000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-2.6000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-2.5000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-2.4000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-2.3000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-2.2000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-2.1000,7.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-2.0000,7.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-1.9000,8.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-1.8000,8.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-1.7000,8.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-1.6000,8.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-1.5000,5.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-1.4000,4.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-1.3000,3.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-1.2000,3.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-1.1000,2.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-1.0000,2.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-0.9000,2.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-0.8000,2.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-0.7000,2.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-0.6000,1.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-0.5000,2.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-0.4000,4.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-0.3000,3.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-0.2000,3.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1020,-0.1000,5.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-5.0000,27.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-4.9000,27.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-4.8000,27.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-4.7000,27.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-4.6000,27.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-4.5000,27.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-4.4000,22.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-4.3000,12.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-4.2000,3.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-4.1000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-4.0000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-3.9000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-3.8000,1.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-3.7000,2.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-3.6000,3.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-3.5000,3.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-3.4000,3.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-3.3000,3.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-3.2000,4.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-3.1000,4.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-3.0000,5.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-2.9000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-2.8000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-2.7000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-2.6000,6.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-2.5000,7.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-2.4000,7.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-2.3000,9.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-2.2000,10.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-2.1000,11.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-2.0000,13.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-1.9000,14.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-1.8000,14.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-1.7000,5.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-1.6000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-1.5000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-1.4000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-1.3000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-1.2000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-1.1000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-1.0000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-0.9000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-0.8000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-0.7000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-0.6000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-0.5000,0.0000,34.117839054314,12,5
18185,52,102,1-52-2020-102-03,3,1,1,2,1030,-0.4000,0.0000,34.117839054314,12,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1060,-0.5000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1060,-0.4000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1060,-0.3000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1060,-0.2000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1060,-0.1000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-5.0000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-4.9000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-4.8000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-4.7000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-4.6000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-4.5000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-4.4000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-4.3000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-4.2000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-4.1000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-4.0000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-3.9000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-3.8000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-3.7000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-3.6000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-3.5000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-3.4000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-3.3000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-3.2000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-3.1000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-3.0000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-2.9000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-2.8000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-2.7000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-2.6000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-2.5000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-2.4000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-2.3000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-2.2000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-2.1000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-2.0000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-1.9000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-1.8000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-1.7000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-1.6000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-1.5000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-1.4000,0.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-1.3000,1.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-1.2000,1.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-1.1000,1.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-1.0000,1.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-0.9000,1.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-0.8000,1.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-0.7000,1.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-0.6000,1.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-0.5000,1.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-0.4000,1.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-0.3000,1.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-0.2000,1.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1070,-0.1000,1.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-5.0000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-4.9000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-4.8000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-4.7000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-4.6000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-4.5000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-4.4000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-4.3000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-4.2000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-4.1000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-4.0000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-3.9000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-3.8000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-3.7000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-3.6000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-3.5000,-2.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-3.4000,-3.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-3.3000,-4.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-3.2000,-4.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-3.1000,-4.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-3.0000,-4.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-2.9000,-5.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-2.8000,-7.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-2.7000,-8.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-2.6000,-10.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-2.5000,-13.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-2.4000,-16.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-2.3000,-17.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-2.2000,-21.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-2.1000,-36.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-2.0000,-60.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-1.9000,-88.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-1.8000,-100.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-1.7000,-118.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-1.6000,-143.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-1.5000,-154.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-1.4000,-193.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-1.3000,-231.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-1.2000,-259.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-1.1000,-314.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-1.0000,-383.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-0.9000,-391.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-0.8000,-387.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-0.7000,-390.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-0.6000,-393.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-0.5000,-393.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-0.4000,-346.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-0.3000,-341.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-0.2000,-337.0000,917.808686066401,1,5
18305,24,101,1-24-2020-101-06,6,1,1,1,1080,-0.1000,-315.0000,917.808686066401,1,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-5.0000,74.0600,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-4.9000,74.0600,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-4.8000,74.0600,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-4.7000,74.0600,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-4.6000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-4.5000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-4.4000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-4.3000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-4.2000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-4.1000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-4.0000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-3.9000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-3.8000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-3.7000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-3.6000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-3.5000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-3.4000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-3.3000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-3.2000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-3.1000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-3.0000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-2.9000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-2.8000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-2.7000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-2.6000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-2.5000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-2.4000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-2.3000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-2.2000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-2.1000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-2.0000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-1.9000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-1.8000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-1.7000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-1.6000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-1.5000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-1.4000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-1.3000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-1.2000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-1.1000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-1.0000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-0.9000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-0.8000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-0.7000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-0.6000,72.4500,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-0.5000,70.8400,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-0.4000,70.8400,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-0.3000,70.8400,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-0.2000,70.8400,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1010,-0.1000,69.2300,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1020,-5.0000,14.3000,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1020,-4.9000,13.8000,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,1,1,1020,-4.8000,13.8000,37.8062572369884,3,5
